px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.64445	-9.66474	-2.62746	-1.96447	-1.07279	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	6.80313
4.713	-9.53306	-2.63125	-2.02967	-1.07869	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0
4.74455	-9.39406	-2.66704	-2.04571	-1.023	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.27427
4.82938	-9.26186	-2.67998	-2.11089	-1.0308	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0
4.88515	-9.12481	-2.7052	-2.13735	-0.991139	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.25658
4.987	-8.99275	-2.73117	-2.20195	-0.999473	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0
5.0459	-8.85467	-2.7545	-2.21363	-0.941893	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.48162
5.16983	-8.71571	-2.80795	-2.27819	-0.951467	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0
5.28857	-8.60259	-2.81625	-2.34561	-0.970797	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.286392
5.40838	-8.484	-2.83982	-2.40038	-0.971225	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0
5.46813	-8.36087	-2.81117	-2.38609	-0.878282	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.73117
5.57522	-8.25489	-2.80596	-2.42977	-0.874358	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0
5.72073	-8.17058	-2.81913	-2.50975	-0.918851	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.41169
5.85049	-8.07253	-2.83365	-2.55767	-0.916	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0
5.89255	-7.95319	-2.73427	-2.50494	-0.766662	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.8867
6.02608	-7.84265	-2.77387	-2.5414	-0.760015	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0
6.12462	-7.74075	-2.74526	-2.54407	-0.701658	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.84806
6.25368	-7.63929	-2.76845	-2.57532	-0.694344	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0
6.34619	-7.53444	-2.72521	-2.56398	-0.620669	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	4.39731
6.47106	-7.43676	-2.74034	-2.5893	-0.612399	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0
6.59429	-7.35042	-2.73491	-2.60967	-0.592258	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.394451
6.73476	-7.24728	-2.77524	-2.63127	-0.581284	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0
6.82751	-7.14495	-2.71393	-2.6094	-0.501224	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	5.29998
6.96507	-7.04692	-2.7468	-2.62727	-0.491644	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0
7.08893	-6.9744	-2.75726	-2.64942	-0.488952	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.127429
7.22575	-6.87429	-2.80882	-2.65927	-0.474453	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0
7.27404	-6.75501	-2.67767	-2.58407	-0.326618	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	19.815
7.38394	-6.65631	-2.69702	-2.58481	-0.312359	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0
7.57216	-6.62464	-2.79348	-2.68359	-0.433893	7.67988	-6.69347	7.5	-6.55	2.72747	0	13.9121
7.6982	-6.56084	-2.77479	-2.70588	-0.433036	7.64389	-6.55777	7.65	-6.55	2.72745	0	0
7.79239	-6.4775	-2.66893	-2.67696	-0.349957	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	8.38285
7.91253	-6.39987	-2.6638	-2.68676	-0.341682	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0
8.05595	-6.34182	-2.69723	-2.72191	-0.368905	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.35271
8.18541	-6.27284	-2.69623	-2.7355	-0.362924	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0
8.24685	-6.17306	-2.51351	-2.66806	-0.230126	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	21.2059
8.37329	-6.07641	-2.54422	-2.66215	-0.212528	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0
8.52921	-6.02558	-2.62438	-2.7107	-0.270848	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	4.96345
8.66114	-5.94364	-2.64222	-2.71289	-0.258916	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0
8.75408	-5.85495	-2.55048	-2.67728	-0.186395	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.79847
8.88008	-5.76052	-2.57543	-2.66905	-0.169081	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0
9.01096	-5.68884	-2.59963	-2.67985	-0.175771	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.836407
9.14445	-5.58638	-2.63707	-2.66768	-0.155194	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0
9.24577	-5.49367	-2.57205	-2.63382	-0.0943684	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.91792
9.36853	-5.38668	-2.60093	-2.61638	-0.0733719	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0
9.49758	-5.30845	-2.62298	-2.62191	-0.0791269	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.520332
9.63227	-5.18902	-2.67407	-2.60037	-0.0549004	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0
9.68813	-5.07107	-2.54224	-2.51698	0.0700535	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	16.3794
9.78879	-4.96185	-2.56873	-2.4931	0.0886539	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0
9.89222	-4.86309	-2.55322	-2.46939	0.115263	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.716648
9.99363	-4.75031	-2.56591	-2.44696	0.129723	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0
10.0963	-4.65031	-2.55957	-2.42782	0.146096	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.265613
10.1957	-4.53112	-2.57771	-2.40334	0.160842	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0
10.3357	-4.45445	-2.64387	-2.442	0.0911266	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.00312
10.4503	-4.33237	-2.67671	-2.4231	0.103613	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0
10.4855	-4.18611	-2.54373	-2.31502	0.2498	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	20.0787
10.5786	-4.0501	-2.57722	-2.2842	0.265091	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0
10.663	-3.92969	-2.57586	-2.25504	0.283958	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.362601
10.757	-3.77727	-2.62921	-2.22064	0.300575	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0
10.8647	-3.66987	-2.65976	-2.23165	0.259799	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.60327
10.9526	-3.53236	-2.68442	-2.20707	0.26881	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0
10.9961	-3.38443	-2.63942	-2.13215	0.353813	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.80345
11.0735	-3.23157	-2.67719	-2.10045	0.364465	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0
11.1233	-3.08654	-2.66431	-2.04767	0.410146	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.56708
11.1831	-2.92899	-2.69397	-2.01184	0.421597	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0
11.2309	-2.7834	-2.69245	-1.97042	0.446128	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.481031
11.282	-2.62019	-2.72484	-1.93427	0.456002	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0
11.2402	-2.4285	-2.69366	-1.77711	0.649372	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	29.1658
11.2523	-2.27336	-2.69663	-1.73078	0.658532	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0
11.3551	-2.17967	-2.65285	-1.8142	0.482939	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	23.35
11.3832	-2.02171	-2.67428	-1.78103	0.488263	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0
11.3753	-1.86262	-2.67337	-1.7119	0.54668	11.224	-1.77367	11.35	-1.8	0	2.71996	2.65468
11.3899	-1.69854	-2.69904	-1.67595	0.551235	11.3661	-1.64386	11.35	-1.65	0	2.71993	0
11.387	-1.5441	-2.70428	-1.62861	0.573959	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.508544
11.3846	-1.38372	-2.72021	-1.5905	0.579404	11.3391	-1.34511	11.35	-1.35	0	2.73446	0
11.2752	-1.21468	-2.76341	-1.42568	0.777782	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	29.8537
11.2367	-1.07052	-2.77195	-1.3772	0.785837	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0
11.1695	-0.920751	-2.81065	-1.29676	0.843503	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.88387
11.1189	-0.776446	-2.82565	-1.24881	0.847968	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0
11.015	-0.615405	-2.89397	-1.14497	0.93095	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	5.88445
10.9286	-0.491127	-2.86491	-1.08288	0.94174	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0
10.8368	-0.354408	-2.88504	-1.01511	0.965438	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.586477
10.7351	-0.253908	-2.83871	-0.948815	0.979544	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0
10.5661	-0.122654	-3.02338	-0.814924	1.10703	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	19.3857
10.441	-0.0531433	-2.975	-0.740329	1.12712	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0
10.3358	0.0301658	-2.92954	-0.688413	1.11788	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.680961
10.2061	0.0805512	-2.88314	-0.611963	1.13973	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0
10.1062	0.14291	-2.79672	-0.566369	1.11935	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	1.92082
9.97621	0.177187	-2.7571	-0.489825	1.14122	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0
9.8309	0.233533	-2.82589	-0.414127	1.16901	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.46655
9.69066	0.228257	-2.76976	-0.322464	1.20438	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0
9.54293	0.264227	-2.82323	-0.251503	1.21998	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.32911
9.39389	0.258183	-2.8017	-0.165152	1.24583	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0
9.28937	0.242345	-2.59499	-0.0915639	1.2445	9.46113	0.134275	9.25	0.15	-1.81915	0	8.30014
9.1453	0.229477	-2.58324	-0.00910676	1.25902	9.13787	0.161547	9.15	0.15	-1.81913	0	0
8.99662	0.239569	-2.67945	0.0479757	1.25487	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.06606
8.85744	0.233742	-2.68917	0.108714	1.25219	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0
8.70741	0.229611	-2.76396	0.160771	1.24137	8.67607	0.247512	8.7	0.25	-2.99873	0	1.23266
8.56904	0.213327	-2.76984	0.216112	1.23425	8.54916	0.247046	8.55	0.25	-2.99871	0	0
8.42635	0.179797	-2.7533	0.281758	1.23243	8.44086	0.253341	8.4	0.25	-2.72872	0	0.154587
8.27589	0.162602	-2.76102	0.32823	1.21067	8.2302	0.258614	8.25	0.25	-2.72871	0	0
8.12787	0.138294	-2.83247	0.364704	1.18361	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.58842
7.99049	0.0941111	-2.83914	0.416346	1.17567	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0
7.83833	0.0662533	-2.91963	0.439556	1.13462	7.82213	0.149733	7.8	0.15	-3.00101	0	2.68475
7.69836	0.0356371	-2.91662	0.470664	1.10909	7.63383	0.15164	7.65	0.15	-3.00099	0	0
7.55343	-0.0230658	-2.91862	0.517324	1.09426	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.413984
7.40759	-0.0656445	-2.90442	0.548536	1.06586	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0
7.29625	-0.141961	-2.85453	0.609669	1.0794	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.71482
7.17777	-0.18735	-2.82868	0.637501	1.05433	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0
7.00841	-0.233752	-2.91743	0.633708	0.977448	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	6.43531
6.87894	-0.308312	-2.89923	0.672202	0.962858	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0
6.82005	-0.441267	-2.77591	0.78764	1.05482	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	11.4908
6.72892	-0.519706	-2.74843	0.82862	1.044	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0
6.62794	-0.597874	-2.75534	0.853259	1.00831	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.1724
6.54205	-0.687148	-2.73405	0.895358	1.00078	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0
6.48902	-0.827038	-2.70026	0.994651	1.06988	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.62118
6.42306	-0.945412	-2.70031	1.0514	1.073	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0
6.37614	-1.08606	-2.70103	1.13547	1.11522	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.34368
6.32746	-1.21595	-2.70542	1.19577	1.11938	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0
6.32471	-1.39171	-2.7332	1.32027	1.21364	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.64215
6.3038	-1.52904	-2.73291	1.38653	1.21889	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0
6.28269	-1.67093	-2.72075	1.45086	1.21532	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.0735094
6.28235	-1.80629	-2.69117	1.52104	1.22004	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0
6.29931	-1.96398	-2.73839	1.61277	1.26402	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.76747
6.31403	-2.10367	-2.74182	1.67908	1.26666	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0
6.30846	-2.20815	-2.65614	1.705	1.21127	6.3068	-2.23646	6.35	-2.25	0	-2	3.63158
6.33272	-2.34094	-2.65868	1.76718	1.21257	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0
6.3415	-2.45285	-2.59922	1.80266	1.17587	6.26272	-2.46894	6.35	-2.5	0	-3	1.88874
6.37147	-2.58952	-2.61855	1.85871	1.17183	6.36265	-2.64414	6.35	-2.65	0	-3	0
6.42034	-2.73352	-2.68044	1.92878	1.19052	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.09008
6.46685	-2.87347	-2.70656	1.98356	1.18404	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0
6.53525	-3.02848	-2.80813	2.05344	1.2032	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.44594
6.58926	-3.18876	-2.86486	2.09606	1.18209	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	0
6.63723	-3.30118	-2.72663	2.13032	1.13484	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.95641
6.70094	-3.45206	-2.75896	2.17299	1.11361	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0
6.77393	-3.57649	-2.7752	2.21971	1.10404	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.413193
6.83521	-3.71895	-2.81023	2.24791	1.07555	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0
6.89928	-3.83124	-2.71935	2.28293	1.04467	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.51684
6.96517	-3.98949	-2.75943	2.30151	1.00446	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	0
7.02106	-4.08017	-2.57011	2.3299	0.965876	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	10.4627
7.08176	-4.22054	-2.59055	2.34404	0.92705	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0
7.16148	-4.32885	-2.59389	2.37511	0.910837	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.960716
7.20634	-4.47297	-2.61706	2.36778	0.858464	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	0
7.31561	-4.60939	-2.76708	2.39888	0.851748	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.6249
7.38028	-4.75536	-2.79176	2.39472	0.805124	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0
7.4413	-4.84059	-2.64088	2.4133	0.777683	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	7.52329
7.49598	-4.9831	-2.65739	2.40094	0.726999	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0
7.57373	-5.08302	-2.625	2.41957	0.708289	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.38195
7.61783	-5.23699	-2.64028	2.3919	0.646184	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0
7.70358	-5.34524	-2.66305	2.4083	0.631292	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	1.23365
7.76772	-5.48493	-2.67846	2.39489	0.586987	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0
7.84591	-5.58539	-2.63884	2.40722	0.568999	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.47569
7.8954	-5.74363	-2.65781	2.37387	0.508403	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0
7.98157	-5.84986	-2.68113	2.38679	0.497084	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	1.18813
8.04498	-5.99148	-2.69483	2.36749	0.453942	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0
8.10988	-6.08089	-2.5817	2.37382	0.434823	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.26611
8.16326	-6.21867	-2.58908	2.34995	0.390569	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0
8.27542	-6.34251	-2.73775	2.36555	0.390581	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	6.32349
8.33929	-6.49207	-2.75608	2.33933	0.346243	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0
8.40249	-6.58617	-2.58064	2.34004	0.323797	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	8.9236
8.4576	-6.73791	-2.58722	2.30971	0.277496	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0
8.55256	-6.85513	-2.64472	2.31677	0.272134	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.43562
8.59453	-7.00682	-2.65362	2.27805	0.222074	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0
8.67607	-7.11613	-2.6874	2.28356	0.218118	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.42679
8.73341	-7.25235	-2.69441	2.26122	0.186369	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0
8.82291	-7.37196	-2.73936	2.26546	0.182806	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.799923
8.86962	-7.52603	-2.75322	2.22922	0.13951	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0
8.9175	-7.62508	-2.6259	2.21647	0.115638	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.79005
8.9592	-7.76232	-2.62841	2.18716	0.0821852	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0
9.07839	-7.90409	-2.82813	2.20659	0.105037	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.4809
9.13106	-8.05502	-2.84265	2.17778	0.0726427	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0
9.17712	-8.15971	-2.72116	2.16206	0.048625	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.24844
9.22759	-8.29597	-2.72707	2.14038	0.025666	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0
9.29798	-8.42354	-2.69368	2.13328	0.0156274	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.645541
9.34422	-8.57802	-2.70238	2.10371	-0.0132303	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0
9.4009	-8.70181	-2.6646	2.09277	-0.0245493	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.843545
9.43858	-8.86417	-2.6809	2.05729	-0.0567103	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0
9.52067	-9.00277	-2.77839	2.0633	-0.0428425	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.43085
9.54704	-9.15996	-2.79385	2.02544	-0.0764744	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0
9.57518	-9.28394	-2.65833	1.99413	-0.111651	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.43412
9.61996	-9.42562	-2.65971	1.97647	-0.122511	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0
9.67079	-9.56051	-2.64955	1.96501	-0.127778	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0800436
9.69988	-9.71472	-2.65975	1.93575	-0.148616	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0
9.75869	-9.85904	-2.69991	1.93276	-0.140565	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.463798
9.79212	-10.013	-2.70968	1.90913	-0.155414	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0
9.81128	-10.1395	-2.61721	1.87899	-0.18342	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.38792
9.82542	-10.2991	-2.63371	1.8447	-0.206009	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0
9.89118	-10.4464	-2.75537	1.86011	-0.16998	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.45905
9.90245	-10.6002	-2.77356	1.82862	-0.191421	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0
9.92793	-10.7324	-2.75699	1.81211	-0.199674	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.167416
9.92855	-10.8928	-2.78213	1.77552	-0.224538	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0
9.906	-11.0091	-2.62828	1.71689	-0.288942	9.91881	-11.1448	9.85	-11.05	0	-1.9956	9.78435
9.90876	-11.1456	-2.63283	1.69134	-0.299306	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0
9.91382	-11.2848	-2.60827	1.66532	-0.311577	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.278375
9.90407	-11.437	-2.61787	1.63221	-0.32646	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0
9.89904	-11.5646	-2.59602	1.60504	-0.340017	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.29573
9.86494	-11.7141	-2.61981	1.56042	-0.365479	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0
9.8673	-11.8638	-2.64521	1.54737	-0.35487	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.311376
9.83522	-12.023	-2.66513	1.5082	-0.372892	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0
9.77398	-12.1479	-2.5554	1.43365	-0.444463	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.55644
9.70412	-12.3095	-2.59193	1.37501	-0.475498	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0
9.58965	-12.4165	-2.43871	1.25152	-0.605392	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	17.971
9.4978	-12.5536	-2.46499	1.18659	-0.633883	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0
9.42086	-12.6726	-2.44199	1.12421	-0.669655	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	1.08489
9.33479	-12.789	-2.44676	1.07046	-0.684817	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0
9.16306	-12.8626	-2.34331	0.899177	-0.862574	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	25.3517
9.02456	-12.9696	-2.38708	0.8171	-0.892373	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0
8.87904	-13.0377	-2.38658	0.69508	-0.994203	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	7.1334
8.75579	-13.1043	-2.39913	0.625786	-1.01101	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0
8.59127	-13.1585	-2.42599	0.499222	-1.1045	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	5.91737
8.44655	-13.2106	-2.44183	0.421742	-1.11864	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0
8.30675	-13.255	-2.45655	0.342183	-1.14123	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.441703
8.15472	-13.2899	-2.4771	0.265686	-1.15208	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0
7.98644	-13.3013	-2.52804	0.156995	-1.21146	7.88931	-13.1791	7.9	-13.25	-2.72673	0	2.73935
7.83124	-13.3081	-2.54191	0.0785494	-1.22101	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0
7.66977	-13.2983	-2.58043	-0.0145307	-1.25377	7.52542	-13.1457	7.6	-13.25	-2.72991	0	1.23983
7.51363	-13.2836	-2.59642	-0.0917567	-1.26	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0
7.3151	-13.2276	-2.74769	-0.225183	-1.34807	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	8.68578
7.14598	-13.1877	-2.78321	-0.302537	-1.34826	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0
7.04274	-13.1672	-2.63216	-0.333085	-1.28331	6.90569	-13.1515	6.9	-13.15	-2.72312	0	6.88408
6.86903	-13.1264	-2.69378	-0.395686	-1.27127	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0
6.77621	-13.1094	-2.57198	-0.420387	-1.21747	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.22593
6.60649	-13.0808	-2.654	-0.456876	-1.18958	6.42749	-13.1436	6.45	-13.15	-3.00472	0	0
6.50209	-13.0426	-2.58677	-0.49487	-1.15973	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.80326
6.35587	-12.999	-2.63372	-0.532571	-1.1383	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0
6.24126	-12.944	-2.58142	-0.577536	-1.1153	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.31212
6.08139	-12.8863	-2.63539	-0.612523	-1.08841	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0
5.96896	-12.8165	-2.58466	-0.658214	-1.06836	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.15422
